x,y,u,v,movement_distance,safe_margin_checked,worst_diameter,worst_source_x,worst_source_y,worst_epsilon_deg,worst_bearing_deg,worst_crossing_angle_deg,worst_status,normal_scenarios,optical_scenarios,unique_q1_calls,stage
799.908537073296,606.52855613763,799.908537073296,606.52855613763,1003.8578370930511,0.06823040238009526,134.09290903996978,1499.771542734587,26.178609655925268,1.0,321.3333353949369,40.66666460506311,VALID_POLYGON,1134,0,1134,refine_1m
804.608537073296,600.22855613763,804.608537073296,600.22855613763,1003.8272847130096,0.12295158429378716,134.09413524708202,1499.771542734587,26.178609655925268,1.0,321.4508734531473,40.54912654685267,VALID_POLYGON,1134,0,1134,refine_0.1m
804.608537073296,-600.22855613763,804.608537073296,-600.22855613763,1003.8272847130096,0.12295158429378716,134.09413524708242,1499.771542734587,-26.178609655925268,-1.0,38.54912654685267,40.54912654685267,VALID_POLYGON,1134,0,1134,refine_0.1m
804.908537073296,-599.8285561376299,804.908537073296,-599.8285561376299,1003.828695451384,0.12307013656572963,134.09417176030905,1499.771542734587,-26.178609655925268,-1.0,38.54166080573012,40.541660805730125,VALID_POLYGON,1134,0,1134,refine_0.1m
804.908537073296,599.8285561376299,804.908537073296,599.8285561376299,1003.828695451384,0.12307013656572963,134.0941717603099,1499.771542734587,26.178609655925268,1.0,321.4583391942699,40.541660805730125,VALID_POLYGON,1134,0,1134,refine_0.1m
806.108537073296,-598.22855613763,806.108537073296,-598.22855613763,1003.8368288327356,0.12104404002081992,134.09461864035538,1499.771542734587,-26.178609655925268,-1.0,38.51171713380438,40.51171713380439,VALID_POLYGON,1134,0,1134,refine_0.1m
806.108537073296,598.22855613763,806.108537073296,598.22855613763,1003.8368288327356,0.12104404002081992,134.09461864035558,1499.771542734587,26.178609655925268,1.0,321.4882828661956,40.51171713380439,VALID_POLYGON,1134,0,1134,refine_0.1m
806.408537073296,597.8285561376299,806.408537073296,597.8285561376299,1003.8394847774701,0.11991244137664125,134.09480589114517,1499.771542734587,26.178609655925268,1.0,321.4957890252251,40.50421097477491,VALID_POLYGON,1134,0,1134,refine_0.1m
806.408537073296,-597.8285561376299,806.408537073296,-597.8285561376299,1003.8394847774701,0.11991244137664125,134.0948058911456,1499.771542734587,-26.178609655925268,-1.0,38.5042109747749,40.50421097477491,VALID_POLYGON,1134,0,1134,refine_0.1m
804.508537073296,-600.3285561376299,804.508537073296,-600.3285561376299,1003.8069343943118,0.14287358022045282,134.09872853840346,1499.771542734587,-26.178609655925268,-1.0,38.54998017778339,40.54998017778339,VALID_POLYGON,1134,0,1134,refine_0.1m
804.508537073296,600.3285561376299,804.508537073296,600.3285561376299,1003.8069343943118,0.14287358022045282,134.0987285384035,1499.771542734587,26.178609655925268,1.0,321.45001982221663,40.54998017778339,VALID_POLYGON,1134,0,1134,refine_0.1m
804.808537073296,599.9285561376299,804.808537073296,599.9285561376299,1003.8082754268567,0.14306214486782665,134.09875994737544,1499.771542734587,26.178609655925268,1.0,321.4574839367196,40.54251606328038,VALID_POLYGON,1134,0,1134,refine_0.1m
804.808537073296,-599.9285561376299,804.808537073296,-599.9285561376299,1003.8082754268567,0.14306214486782665,134.09875994737587,1499.771542734587,-26.178609655925268,-1.0,38.54251606328038,40.54251606328038,VALID_POLYGON,1134,0,1134,refine_0.1m
